"datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered","count","sources"
"1/13/2011 3:00",1,0,1,1,5.74,6.06,"50",22.0028,0,3,3,"ad campaign"
"1/13/2011 4:00",1,0,1,1,5.74,6.06,"50",16.9979,0,4,4,"www.google.co.uk"
"1/13/2011 5:00",1,0,1,1,5.74,6.06,"50",19.9995,0,3,3,"facebook page"
"1/13/2011 6:00",1,0,1,1,4.92,7.575,"54",8.9981,0,28,28,"direct"
"1/13/2011 7:00",1,0,1,1,4.92,7.575,"54",8.9981,0,72,72,"blog"
"1/13/2011 8:00",1,0,1,1,5.74,6.82,"50",12.998,5,197,202,"www.yahoo.com"
"1/13/2011 9:00",1,0,1,1,5.74,6.06,"50",22.0028,2,137,139,"blog"
"1/13/2011 10:00",1,0,1,2,6.56,6.82,"50",23.9994,2,36,38,"www.yahoo.com"
"1/13/2011 11:00",1,0,1,2,8.2,8.335,"44",30.0026,4,33,37,"ad campaign"
"1/13/2011 12:00",1,0,1,1,8.2,8.335,"44",27.9993,3,49,52,"direct"
"1/13/2011 13:00",1,0,1,1,9.02,9.85,"41",30.0026,2,81,83,"Twitter"
"1/13/2011 14:00",1,0,1,1,9.02,9.85,"41",26.0027,3,39,42,"direct"
"1/13/2011 15:00",1,0,1,1,9.84,10.605,"38",19.9995,5,55,60,"blog"
"1/13/2011 16:00",1,0,1,1,9.84,10.605,"38",23.9994,2,76,78,"www.google.co.uk"
"1/13/2011 17:00",1,0,1,1,8.2,9.09,"40",19.0012,4,158,162,"ad campaign"
"1/13/2011 18:00",1,0,1,1,8.2,9.09,"40",22.0028,3,141,144,"www.google.fi"
"1/13/2011 19:00",1,0,1,1,6.56,7.575,"47",16.9979,1,98,99,"Ad Campaign"
"1/13/2011 20:00",1,0,1,1,6.56,7.575,"47",15.0013,0,64,64,"www.yahoo.com"
"1/13/2011 21:00",1,0,1,1,5.74,6.06,"46",19.9995,0,40,40,"ad campaign"
"1/13/2011 22:00",1,0,1,1,5.74,6.06,"46",22.0028,0,30,30,"AD campaign"
"1/13/2011 23:00",1,0,1,1,4.92,6.82,"50",12.998,1,14,15,"Ad Campaign"
"1/14/2011 0:00",1,0,1,1,4.92,6.82,"50",12.998,0,14,14,"ad campaign"
"1/14/2011 1:00",1,0,1,1,4.1,6.06,"54",11.0014,0,5,5,"facebook page"
"1/14/2011 2:00",1,0,1,1,4.1,6.06,"54",8.9981,0,1,1,"Twitter    "
"1/14/2011 3:00",1,0,1,1,4.1,6.82,"54",7.0015,0,1,1,"www.bing.com"
"1/14/2011 5:00",1,0,1,1,4.1,6.82,"54",6.0032,0,8,8,"www.google.co.uk"
"1/14/2011 6:00",1,0,1,1,4.1,9.09,"54",0,0,17,17,"ad campaign"
"1/14/2011 7:00",1,0,1,1,4.1,6.06,"74",11.0014,0,70,70,"ad campaign"
"1/14/2011 8:00",1,0,1,1,4.92,8.335,"68",0,2,156,158,"www.bing.com"
"1/14/2011 9:00",1,0,1,1,5.74,7.575,"69",8.9981,0,117,117,"Ad Campaign"
"1/14/2011 10:00",1,0,1,1,7.38,9.09,"55",12.998,4,40,44,"ad campaign"
"1/14/2011 11:00",1,0,1,1,7.38,8.335,"51",19.0012,6,47,53,"Ad Campaign"
"1/14/2011 12:00",1,0,1,1,8.2,9.85,"44",16.9979,2,59,61,"Ad Campaign"
"1/14/2011 13:00",1,0,1,1,9.02,9.85,"37",26.0027,4,73,77,"Twitter    "
"1/14/2011 14:00",1,0,1,1,9.02,10.605,"41",19.0012,5,59,64,"www.google.co.uk"
"1/14/2011 15:00",1,0,1,1,9.84,12.12,"38",11.0014,9,59,68,"www.bing.com"
"1/14/2011 16:00",1,0,1,1,9.02,12.12,"41",7.0015,3,87,90,"ad campaign"
"1/14/2011 17:00",1,0,1,1,9.02,11.365,"41",11.0014,4,155,159,"facebook page"
"1/14/2011 18:00",1,0,1,1,8.2,12.88,"47",0,5,134,139,"www.google.fi"
"1/14/2011 19:00",1,0,1,1,6.56,9.85,"59",6.0032,3,89,92,"Ad Campaign"
"1/14/2011 20:00",1,0,1,1,7.38,12.12,"59",0,0,68,68,"direct"
"1/14/2011 21:00",1,0,1,1,6.56,11.365,"69",0,4,48,52,"ad campaign"
"1/14/2011 22:00",1,0,1,2,6.56,11.365,"69",0,2,34,36,"ad campaign"
"1/14/2011 23:00",1,0,1,2,7.38,12.12,"55",0,1,26,27,"www.google.fi"
"1/15/2011 0:00",1,0,0,1,7.38,12.12,"55",0,3,25,28,"ad campaign"
"1/15/2011 1:00",1,0,0,2,6.56,9.85,"59",6.0032,2,18,20,"ad campaign"
"1/15/2011 2:00",1,0,0,2,6.56,9.85,"59",6.0032,0,12,12,"direct"
"1/15/2011 3:00",1,0,0,2,6.56,11.365,"59",0,1,7,8,"direct"
"1/15/2011 4:00",1,0,0,2,6.56,11.365,"59",0,0,5,5,"www.google.fi"
"1/15/2011 5:00",1,0,0,1,6.56,11.365,"59",0,0,1,1,"ad campaign"
"1/15/2011 6:00",1,0,0,1,5.74,8.335,"63",7.0015,1,2,3,"ad campaign"
"1/15/2011 7:00",1,0,0,1,5.74,10.605,"63",0,1,9,10,"ad campaign"
"1/15/2011 8:00",1,0,0,1,5.74,7.575,"63",8.9981,1,22,23,NA
"1/15/2011 9:00",1,0,0,1,6.56,9.09,"64",8.9981,2,31,33,"www.google.com"
"1/15/2011 10:00",1,0,0,1,7.38,9.85,"59",11.0014,2,57,59,"facebook page"
"1/15/2011 11:00",1,0,0,1,8.2,9.85,"55",15.0013,18,54,72,"www.bing.com"
"1/15/2011 12:00",1,0,0,1,9.84,11.365,"48",15.0013,15,74,89,"ad campaign"
"1/15/2011 13:00",1,0,0,1,11.48,12.88,"38",19.9995,21,80,101,"www.google.fi"
"1/15/2011 14:00",1,0,0,1,12.3,14.395,"39",19.0012,26,92,118,"direct"
"1/15/2011 15:00",1,0,0,2,13.12,15.91,"36",12.998,21,108,129,"ad campaign"
"1/15/2011 16:00",1,0,0,2,13.94,16.665,"34",12.998,33,95,128,"www.yahoo.com"
"1/15/2011 17:00",1,0,0,2,13.12,15.15,"36",19.0012,29,54,83,"ad campaign"
"1/15/2011 18:00",1,0,0,2,12.3,14.395,"45",16.9979,15,69,84,"Twitter"
"1/15/2011 19:00",1,0,0,2,13.12,15.15,"39",16.9979,14,60,74,"Twitter    "
"1/15/2011 20:00",1,0,0,2,13.12,15.15,"39",16.9979,6,35,41,"Ad Campaign"
"1/15/2011 21:00",1,0,0,2,13.12,15.15,"39",15.0013,6,51,57,"ad campaign"
"1/15/2011 22:00",1,0,0,2,12.3,15.91,"42",7.0015,0,26,26,"www.google.co.uk"
"1/15/2011 23:00",1,0,0,1,12.3,14.395,"45",19.0012,5,39,44,"facebook page"
"1/16/2011 0:00",1,0,0,1,10.66,15.15,"56",0,6,33,39,"ad campaign"
"1/16/2011 1:00",1,0,0,1,10.66,13.635,"56",8.9981,4,19,23,"www.google.co.uk"
"1/16/2011 2:00",1,0,0,1,10.66,14.395,"56",6.0032,3,13,16,"www.bing.com"
"1/16/2011 3:00",1,0,0,1,9.02,13.635,"69",0,9,6,15,"Ad Campaign"
"1/16/2011 4:00",1,0,0,1,10.66,12.88,"56",11.0014,0,1,1,"ad campaign"
"1/16/2011 5:00",1,0,0,2,10.66,12.88,"56",11.0014,1,1,2,"Twitter    "
"1/16/2011 6:00",1,0,0,2,10.66,12.88,"56",11.0014,0,1,1,"ad campaign"
"1/16/2011 7:00",1,0,0,2,9.84,10.605,"56",19.9995,0,3,3,"AD campaign"
"1/16/2011 8:00",1,0,0,1,9.02,10.605,"55",19.0012,0,18,18,"ad campaign"
"1/16/2011 9:00",1,0,0,1,9.02,10.605,"51",16.9979,3,29,32,"Twitter    "
"1/16/2011 10:00",1,0,0,1,9.02,10.605,"51",19.0012,8,71,79,"AD campaign"
"1/16/2011 11:00",1,0,0,1,9.84,11.365,"44",16.9979,23,70,93,"www.bing.com"
"1/16/2011 12:00",1,0,0,1,9.84,10.605,"41",19.0012,29,75,104,"ad campaign"
"1/16/2011 13:00",1,0,0,1,10.66,11.365,"35",19.9995,23,95,118,"ad campaign"
"1/16/2011 14:00",1,0,0,1,11.48,13.635,"36",16.9979,22,69,91,"www.yahoo.com"
"1/16/2011 15:00",1,0,0,1,10.66,12.12,"38",16.9979,35,78,113,"www.google.co.uk"
"1/16/2011 16:00",1,0,0,1,9.84,11.365,"38",15.0013,22,77,99,"www.google.co.uk"
"1/16/2011 17:00",1,0,0,1,9.02,10.605,"37",16.9979,23,82,105,"AD campaign"
"1/16/2011 18:00",1,0,0,1,8.2,10.605,"40",11.0014,11,56,67,"facebook page"
"1/16/2011 19:00",1,0,0,1,7.38,9.85,"47",8.9981,14,47,61,"ad campaign"
"1/16/2011 20:00",1,0,0,1,7.38,9.85,"47",11.0014,7,50,57,"AD campaign"
"1/16/2011 21:00",1,0,0,1,7.38,9.85,"51",11.0014,6,22,28,"facebook page"
"1/16/2011 22:00",1,0,0,2,8.2,10.605,"49",8.9981,2,19,21,"facebook page"
"1/16/2011 23:00",1,0,0,2,8.2,11.365,"40",7.0015,0,18,18,"www.bing.com"
"1/17/2011 0:00",1,1,0,2,8.2,9.85,"47",15.0013,1,16,17,"AD campaign"
"1/17/2011 1:00",1,1,0,2,8.2,9.85,"44",12.998,1,15,16,"facebook page"
"1/17/2011 2:00",1,1,0,2,7.38,8.335,"43",16.9979,0,8,8,"AD campaign"
"1/17/2011 3:00",1,1,0,2,7.38,9.09,"43",12.998,0,2,2,"Twitter"
"1/17/2011 4:00",1,1,0,2,7.38,9.85,"43",8.9981,1,2,3,"www.bing.com"
"1/17/2011 5:00",1,1,0,2,7.38,9.85,"43",11.0014,0,1,1,"direct"
"1/17/2011 6:00",1,1,0,2,7.38,9.09,"43",12.998,0,5,5,"AD campaign"
"1/17/2011 7:00",1,1,0,2,6.56,9.09,"50",8.9981,4,9,13,"AD campaign"
"1/17/2011 8:00",1,1,0,2,6.56,7.575,"47",15.0013,3,30,33,"www.yahoo.com"
"1/17/2011 9:00",1,1,0,2,6.56,7.575,"47",15.0013,8,39,47,"Ad Campaign"
"1/17/2011 10:00",1,1,0,2,6.56,7.575,"50",16.9979,7,50,57,"AD campaign"
"1/17/2011 11:00",1,1,0,2,6.56,7.575,"55",12.998,9,55,64,"direct"
"1/17/2011 12:00",1,1,0,2,7.38,9.85,"47",8.9981,10,70,80,"Ad Campaign"
"1/17/2011 13:00",1,1,0,2,7.38,9.85,"47",8.9981,13,80,93,"www.google.fi"
"1/17/2011 14:00",1,1,0,2,7.38,10.605,"43",7.0015,12,74,86,"Twitter"
"1/17/2011 15:00",1,1,0,2,8.2,10.605,"47",11.0014,21,72,93,"direct"
"1/17/2011 16:00",1,1,0,2,8.2,10.605,"47",11.0014,6,76,82,"www.bing.com"
"1/17/2011 17:00",1,1,0,1,8.2,9.85,"51",12.998,4,67,71,"ad campaign"
"1/17/2011 18:00",1,1,0,2,7.38,8.335,"55",16.9979,7,85,92,"Ad Campaign"
"1/17/2011 19:00",1,1,0,3,7.38,9.09,"59",12.998,2,58,60,"ad campaign"
"1/17/2011 20:00",1,1,0,3,6.56,7.575,"80",12.998,4,29,33,"facebook page"
"1/17/2011 21:00",1,1,0,3,6.56,7.575,"80",12.998,3,24,27,"AD campaign"
"1/17/2011 22:00",1,1,0,3,5.74,6.06,"93",16.9979,0,13,13,"ad campaign"
"1/17/2011 23:00",1,1,0,3,6.56,6.82,"86",19.0012,1,3,4,"www.google.co.uk"
"1/18/2011 12:00",1,0,1,2,8.2,9.09,"86",22.0028,0,3,3,"www.google.co.uk"
"1/18/2011 13:00",1,0,1,2,8.2,9.85,"86",15.0013,0,22,22,"ad campaign"
"1/18/2011 14:00",1,0,1,2,9.02,11.365,"80",11.0014,2,26,28,"www.bing.com"
"1/18/2011 15:00",1,0,1,2,9.02,11.365,"87",11.0014,3,32,35,"www.yahoo.com"
"1/18/2011 16:00",1,0,1,2,9.02,11.365,"87",12.998,0,61,61,"www.google.co.uk"
"1/18/2011 17:00",1,0,1,2,9.02,11.365,"82",12.998,1,124,125,"www.bing.com"
"1/18/2011 18:00",1,0,1,2,9.02,11.365,"80",11.0014,1,132,133,"AD campaign"
"1/18/2011 19:00",1,0,1,2,9.02,11.365,"80",8.9981,1,98,99,"facebook page"
"1/18/2011 20:00",1,0,1,2,9.02,13.635,"87",0,0,83,83,"direct"
"1/18/2011 21:00",1,0,1,2,9.02,12.12,"93",7.0015,0,41,41,"www.bing.com"
"1/18/2011 22:00",1,0,1,2,9.02,12.88,"93",6.0032,0,33,33,"www.bing.com"
"1/18/2011 23:00",1,0,1,2,9.02,13.635,"93",0,1,19,20,NA
"1/19/2011 0:00",1,0,1,2,9.02,13.635,"93",0,0,3,3,"facebook page"
"1/19/2011 1:00",1,0,1,3,9.02,11.365,"93",8.9981,1,6,7,"ad campaign"
"1/19/2011 2:00",1,0,1,3,9.02,11.365,"93",8.9981,0,3,3,"ad campaign"
"1/19/2011 4:00",1,0,1,3,9.02,11.365,"93",8.9981,1,1,2,"www.google.fi"
"1/19/2011 5:00",1,0,1,2,9.02,12.88,"93",6.0032,0,7,7,"www.yahoo.com"
"1/19/2011 6:00",1,0,1,2,9.02,12.88,"93",6.0032,0,32,32,"direct"
"1/19/2011 7:00",1,0,1,2,9.84,12.88,"92",7.0015,1,89,90,"direct"
"1/19/2011 8:00",1,0,1,2,9.84,12.88,"93",7.0015,1,196,197,"Twitter"
"1/19/2011 9:00",1,0,1,2,9.84,12.88,"93",7.0015,2,107,109,"direct"
"1/19/2011 10:00",1,0,1,2,10.66,13.635,"93",8.9981,1,46,47,"www.yahoo.com"
"1/19/2011 11:00",1,0,1,2,11.48,15.15,"87",6.0032,5,47,52,"www.google.fi"
"1/19/2011 12:00",1,0,1,2,12.3,15.91,"81",6.0032,5,65,70,"facebook page"
"1/19/2011 13:00",1,0,1,1,16.4,20.455,"62",19.0012,11,67,78,"Ad Campaign"
"1/19/2011 14:00",1,0,1,1,16.4,20.455,"58",16.9979,7,68,75,"www.bing.com"
"1/19/2011 15:00",1,0,1,1,16.4,20.455,"54",19.0012,4,78,82,"www.google.fi"
"1/19/2011 16:00",1,0,1,1,15.58,19.695,"58",26.0027,10,94,104,"blog"
"1/19/2011 17:00",1,0,1,1,14.76,16.665,"57",22.0028,7,190,197,"www.google.fi"
"1/19/2011 18:00",1,0,1,1,13.94,15.91,"61",19.0012,5,156,161,"ad campaign"
"1/19/2011 19:00",1,0,1,1,13.12,14.395,"57",27.9993,4,108,112,"www.yahoo.com"
"1/19/2011 20:00",1,0,1,1,13.12,15.15,"49",19.9995,2,74,76,"ad campaign"
"1/19/2011 21:00",1,0,1,1,13.12,14.395,"49",27.9993,4,55,59,"direct"
"1/19/2011 22:00",1,0,1,1,12.3,15.15,"52",11.0014,6,53,59,"www.google.co.uk"
"1/19/2011 23:00",1,0,1,1,12.3,13.635,"52",31.0009,1,27,28,"blog"
"1/20/2011 0:00",1,0,1,1,10.66,11.365,"56",26.0027,1,10,11,"www.yahoo.com"
"1/20/2011 1:00",1,0,1,1,10.66,13.635,"56",0,1,5,6,"AD campaign"
"1/20/2011 2:00",1,0,1,1,10.66,13.635,"56",0,1,2,3,"www.bing.com"
"1/20/2011 3:00",1,0,1,1,10.66,12.88,"56",11.0014,1,2,3,"Twitter    "
"1/20/2011 4:00",1,0,1,1,10.66,12.88,"56",11.0014,0,2,2,"www.google.fi"
"1/20/2011 5:00",1,0,1,1,9.84,11.365,"60",15.0013,0,5,5,"direct"
"1/20/2011 6:00",1,0,1,1,9.02,10.605,"60",15.0013,1,30,31,"www.yahoo.com"
"1/20/2011 7:00",1,0,1,1,9.02,10.605,"55",15.0013,2,94,96,"Twitter"
"1/20/2011 8:00",1,0,1,1,9.02,10.605,"55",19.0012,7,215,222,"ad campaign"
"1/20/2011 9:00",1,0,1,2,9.84,11.365,"52",15.0013,6,111,117,"ad campaign"
"1/20/2011 10:00",1,0,1,1,10.66,11.365,"48",19.9995,6,49,55,"www.google.fi"
"1/20/2011 11:00",1,0,1,2,11.48,13.635,"45",11.0014,8,53,61,"blog"
"1/20/2011 12:00",1,0,1,2,12.3,16.665,"42",0,11,74,85,"www.bing.com"
"1/20/2011 13:00",1,0,1,2,11.48,14.395,"45",7.0015,10,65,75,"www.bing.com"
"1/20/2011 14:00",1,0,1,2,12.3,15.15,"45",8.9981,10,61,71,"ad campaign"
"1/20/2011 15:00",1,0,1,2,13.12,15.91,"45",12.998,11,75,86,"ad campaign"
"1/20/2011 16:00",1,0,1,2,12.3,15.15,"49",8.9981,9,80,89,"www.google.fi"
"1/20/2011 17:00",1,0,1,2,12.3,15.91,"49",7.0015,10,186,196,"www.bing.com"
"1/20/2011 18:00",1,0,1,2,10.66,12.88,"56",12.998,5,158,163,NA
"1/20/2011 19:00",1,0,1,1,10.66,11.365,"56",22.0028,4,98,102,"www.google.fi"
"1/20/2011 20:00",1,0,1,2,10.66,12.12,"60",19.0012,2,68,70,"facebook page"
"1/20/2011 21:00",1,0,1,2,9.84,11.365,"60",16.9979,1,50,51,"Twitter    "
"1/20/2011 22:00",1,0,1,2,9.84,10.605,"65",19.0012,1,43,44,"direct"
"1/20/2011 23:00",1,0,1,2,9.84,10.605,"65",22.0028,1,27,28,"ad campaign"
"1/21/2011 0:00",1,0,1,2,9.84,11.365,"70",16.9979,2,10,12,NA
"1/21/2011 1:00",1,0,1,2,9.84,11.365,"70",16.9979,1,5,6,"blog"
"1/21/2011 2:00",1,0,1,3,9.84,12.12,"75",11.0014,1,2,3,"Ad Campaign"
"1/21/2011 3:00",1,0,1,3,9.02,10.605,"80",19.9995,0,2,2,"www.google.fi"
"1/21/2011 4:00",1,0,1,2,9.02,12.88,"87",6.0032,0,2,2,"AD campaign"
"1/21/2011 5:00",1,0,1,1,9.84,9.85,"60",27.9993,0,4,4,NA
"1/21/2011 6:00",1,0,1,1,9.02,10.605,"55",16.9979,1,27,28,"AD campaign"
"1/21/2011 7:00",1,0,1,1,8.2,9.09,"51",19.0012,1,87,88,"www.yahoo.com"
"1/21/2011 8:00",1,0,1,1,8.2,9.09,"47",22.0028,7,192,199,"ad campaign"
"1/21/2011 9:00",1,0,1,1,8.2,9.09,"51",23.9994,6,115,121,"AD campaign"
"1/21/2011 10:00",1,0,1,1,8.2,8.335,"47",31.0009,5,47,52,"www.yahoo.com"
"1/21/2011 11:00",1,0,1,1,9.02,9.09,"41",31.0009,6,49,55,"direct"
"1/21/2011 12:00",1,0,1,1,9.02,9.09,"27",39.0007,6,63,69,"facebook page"
"1/21/2011 13:00",1,0,1,1,8.2,7.575,"21",39.0007,5,63,68,"facebook page"
"1/21/2011 14:00",1,0,1,1,8.2,7.575,"25",35.0008,5,54,59,"ad campaign"
"1/21/2011 15:00",1,0,1,1,6.56,6.06,"26",30.0026,5,57,62,"www.google.fi"
"1/21/2011 16:00",1,0,1,1,6.56,6.82,"26",23.9994,7,79,86,"www.yahoo.com"
"1/21/2011 17:00",1,0,1,1,5.74,6.06,"28",23.9994,5,154,159,"www.yahoo.com"
"1/21/2011 18:00",1,0,1,1,4.92,6.06,"30",16.9979,4,149,153,"facebook page"
"1/21/2011 19:00",1,0,1,1,4.92,5.305,"30",22.0028,3,98,101,"www.google.fi"
"1/21/2011 20:00",1,0,1,1,4.1,3.79,"33",27.9993,2,61,63,"www.google.com"
"1/21/2011 21:00",1,0,1,1,3.28,3.79,"38",19.0012,2,41,43,"www.google.com"
"1/21/2011 22:00",1,0,1,1,2.46,1.515,"41",26.0027,1,34,35,"AD campaign"
"1/21/2011 23:00",1,0,1,1,2.46,2.275,"38",22.0028,1,21,22,"ad campaign"
"1/22/2011 0:00",1,0,0,1,1.64,1.515,"45",16.9979,1,16,17,"Twitter"
"1/22/2011 1:00",1,0,0,2,1.64,0,"41",26.0027,1,13,14,NA
"1/22/2011 2:00",1,0,0,2,1.64,1.515,"41",16.9979,1,11,12,"www.google.fi"
"1/22/2011 3:00",1,0,0,2,1.64,1.515,"41",19.0012,1,6,7,"ad campaign"
"1/22/2011 4:00",1,0,0,2,0.82,0.76,"48",19.9995,1,3,4,"Twitter    "
"1/22/2011 6:00",1,0,0,2,0.82,1.515,"44",15.0013,0,4,4,"ad campaign"
"1/22/2011 7:00",1,0,0,1,0.82,0.76,"44",19.0012,1,12,13,"facebook page"
"1/22/2011 8:00",1,0,0,1,0.82,0,"44",22.0028,2,26,28,"Twitter"
"1/22/2011 9:00",1,0,0,1,1.64,1.515,"41",16.9979,2,36,38,"AD campaign"
"1/22/2011 10:00",1,0,0,2,1.64,3.03,"41",11.0014,3,48,51,"ad campaign"
"1/22/2011 11:00",1,0,0,2,2.46,3.79,"38",8.9981,4,50,54,"ad campaign"
"1/22/2011 12:00",1,0,0,2,2.46,5.305,"38",7.0015,5,64,69,"ad campaign"
"1/22/2011 13:00",1,0,0,1,3.28,8.335,"35",0,10,77,87,"facebook page"
"1/22/2011 14:00",1,0,0,1,4.1,6.82,"33",7.0015,8,66,74,"AD campaign"
"1/22/2011 15:00",1,0,0,1,4.92,7.575,"28",0,8,73,81,"www.google.co.uk"
"1/22/2011 16:00",1,0,0,1,4.92,6.82,"28",12.998,9,72,81,"Twitter    "
"1/22/2011 17:00",1,0,0,1,4.92,9.85,"28",0,9,72,81,"facebook page"
"1/22/2011 18:00",1,0,0,1,3.28,4.545,"35",12.998,3,55,58,"ad campaign"
"1/22/2011 19:00",1,0,0,1,3.28,5.305,"35",8.9981,2,37,39,"ad campaign"
"1/22/2011 20:00",1,0,0,1,2.46,3.79,"45",11.0014,1,34,35,"www.google.fi"
"1/22/2011 21:00",1,0,0,1,2.46,5.305,"41",6.0032,2,31,33,"ad campaign"
"1/22/2011 22:00",1,0,0,1,2.46,7.575,"49",0,2,28,30,"facebook page"
"1/22/2011 23:00",1,0,0,1,1.64,3.79,"57",7.0015,1,22,23,"www.yahoo.com"
"1/23/2011 0:00",1,0,0,1,1.64,3.79,"57",7.0015,2,17,19,"direct"
"1/23/2011 1:00",1,0,0,1,1.64,3.79,"57",7.0015,1,13,14,"Twitter    "
"1/23/2011 2:00",1,0,0,1,0.82,3.03,"62",8.9981,1,13,14,"www.google.co.uk"
"1/23/2011 3:00",1,0,0,1,0.82,3.03,"62",8.9981,2,7,9,"blog"
"1/23/2011 5:00",1,0,0,2,1.64,3.79,"57",7.0015,0,3,3,"ad campaign"
"1/23/2011 6:00",1,0,0,2,1.64,3.79,"57",7.0015,1,3,4,"ad campaign"
"1/23/2011 7:00",1,0,0,1,3.28,5.305,"58",11.0014,1,8,9,"facebook page"
"1/23/2011 8:00",1,0,0,1,2.46,3.79,"62",11.0014,1,18,19,"ad campaign"
"1/23/2011 9:00",1,0,0,1,4.1,3.79,"54",23.9994,2,31,33,"www.bing.com"
"1/23/2011 10:00",1,0,0,1,5.74,5.305,"46",26.0027,1,53,54,"www.yahoo.com"
"1/23/2011 11:00",1,0,0,1,5.74,6.82,"43",15.0013,6,58,64,"ad campaign"
"1/23/2011 12:00",1,0,0,1,6.56,6.06,"37",31.0009,5,68,73,"facebook page"
"1/23/2011 13:00",1,0,0,1,5.74,5.305,"33",26.0027,4,70,74,"facebook page"
"1/23/2011 14:00",1,0,0,1,6.56,6.82,"28",23.9994,7,68,75,"www.yahoo.com"
"1/23/2011 15:00",1,0,0,1,6.56,6.82,"28",23.9994,6,71,77,"www.bing.com"
"1/23/2011 16:00",1,0,0,1,6.56,6.82,"26",22.0028,8,71,79,"www.bing.com"
"1/23/2011 17:00",1,0,0,1,5.74,5.305,"26",26.0027,3,63,66,"www.google.co.uk"
"1/23/2011 18:00",1,0,0,1,4.92,6.06,"30",16.9979,5,60,65,"ad campaign"
"1/23/2011 19:00",1,0,0,1,4.92,6.06,"30",19.0012,2,39,41,"Ad Campaign"
"1/23/2011 20:00",1,0,0,1,4.1,5.305,"36",16.9979,1,35,36,"www.bing.com"
"1/23/2011 21:00",1,0,0,1,4.1,5.305,"36",12.998,1,22,23,"www.yahoo.com"
"1/23/2011 22:00",1,0,0,1,3.28,4.545,"38",12.998,1,16,17,"Twitter    "
"1/23/2011 23:00",1,0,0,1,2.46,3.03,"41",15.0013,1,13,14,"Twitter    "
"1/24/2011 0:00",1,0,1,1,2.46,3.03,"41",12.998,1,9,10,"www.google.com"
"1/24/2011 1:00",1,0,1,1,1.64,2.275,"45",12.998,0,4,4,NA
"1/24/2011 3:00",1,0,1,1,1.64,1.515,"45",16.9979,0,2,2,"ad campaign"
"1/24/2011 4:00",1,0,1,1,0.82,3.03,"48",8.9981,0,2,2,"AD campaign"
"1/24/2011 5:00",1,0,1,1,0.82,3.03,"48",8.9981,0,5,5,"Twitter"
"1/24/2011 6:00",1,0,1,1,0.82,3.79,"48",6.0032,0,21,21,"facebook page"
"1/24/2011 7:00",1,0,1,1,0.82,6.06,"48",0,1,75,76,"www.google.co.uk"
"1/24/2011 8:00",1,0,1,1,1.64,6.82,"49",0,3,179,182,"ad campaign"
"1/24/2011 9:00",1,0,1,1,2.46,7.575,"41",0,4,95,99,"www.bing.com"
"1/24/2011 10:00",1,0,1,1,4.1,6.82,"42",0,5,41,46,NA
"1/24/2011 11:00",1,0,1,1,4.1,6.06,"46",8.9981,3,41,44,"ad campaign"
"1/24/2011 12:00",1,0,1,2,4.92,6.82,"42",12.998,4,52,56,"www.google.co.uk"
"1/24/2011 13:00",1,0,1,2,5.74,6.82,"43",15.0013,4,52,56,"www.bing.com"
"1/24/2011 14:00",1,0,1,2,5.74,6.82,"46",15.0013,2,45,47,"Twitter"
"1/24/2011 15:00",1,0,1,1,6.56,8.335,"40",11.0014,4,53,57,"www.google.fi"
"1/24/2011 16:00",1,0,1,1,6.56,7.575,"47",16.9979,5,70,75,"ad campaign"
"1/24/2011 17:00",1,0,1,1,5.74,6.06,"50",16.9979,3,152,155,"Ad Campaign"
"1/24/2011 18:00",1,0,1,1,5.74,6.82,"59",12.998,3,147,150,"direct"
"1/24/2011 19:00",1,0,1,1,5.74,7.575,"54",11.0014,2,92,94,"www.google.co.uk"
"1/24/2011 20:00",1,0,1,1,5.74,6.82,"59",12.998,1,64,65,"ad campaign"
"1/24/2011 21:00",1,0,1,1,5.74,7.575,"63",11.0014,1,39,40,"Ad Campaign"
"1/24/2011 22:00",1,0,1,2,5.74,6.82,"63",15.0013,1,27,28,NA
"1/24/2011 23:00",1,0,1,2,6.56,7.575,"64",16.9979,1,21,22,"Twitter"
"1/25/2011 0:00",1,0,1,2,6.56,6.82,"69",19.0012,1,7,8,"Twitter    "
"1/25/2011 1:00",1,0,1,2,6.56,8.335,"69",11.0014,0,4,4,"www.google.com"
"1/25/2011 2:00",1,0,1,1,6.56,7.575,"69",15.0013,0,2,2,"facebook page"
"1/25/2011 4:00",1,0,1,1,5.74,8.335,"74",7.0015,0,2,2,"blog"
"1/25/2011 5:00",1,0,1,1,5.74,6.82,"74",15.0013,0,5,5,"Twitter"
"1/25/2011 6:00",1,0,1,1,6.56,9.09,"74",7.0015,0,31,31,"www.yahoo.com"
"1/25/2011 7:00",1,0,1,1,6.56,7.575,"74",15.0013,2,88,90,"direct"
"1/25/2011 8:00",1,0,1,2,6.56,9.09,"74",8.9981,4,200,204,"www.google.co.uk"
"1/25/2011 9:00",1,0,1,2,8.2,11.365,"64",6.0032,5,103,108,"ad campaign"
"1/25/2011 10:00",1,0,1,2,9.02,12.12,"60",7.0015,5,49,54,NA
"1/25/2011 11:00",1,0,1,2,9.84,12.12,"60",8.9981,5,46,51,"direct"
"1/25/2011 12:00",1,0,1,2,10.66,14.395,"56",6.0032,8,60,68,"direct"
"1/25/2011 13:00",1,0,1,2,10.66,13.635,"56",8.9981,9,59,68,"Twitter"
